ID	Ref
anoxic_mOTU_0887	GCA_903844815.1
3300028581_29	GCA_903923925.1
3300014656_23	GCA_003646025.1
anoxic_mOTU_3125	GCA_002331255.1
anoxic_mOTU_0296	GCA_903925955.1
anoxic_mOTU_0728	GCA_903924005.1
3300027770_2	GCA_001464575.1
3300014160_11	GCA_003153955.1
3300018040_20	GCA_003153955.1
3300018043_10	GCA_003153955.1
3300018057_23	GCA_003153955.1
anoxic_mOTU_1660	GCA_004375725.1
3300017929_20	GCA_002311135.1
3300017931_16	GCA_002311135.1
3300017938_20	GCA_002311135.1
3300017940_17	GCA_002311135.1
3300018004_19	GCA_002311135.1
3300018013_19	GCA_002311135.1
3300018020_20	GCA_002311135.1
3300018023_18	GCA_002311135.1
3300018040_21	GCA_002311135.1
3300025419_10	GCA_002311135.1
3300025439_10	GCA_002311135.1
3300025501_18	GCA_002311135.1
3300020214_33	GCA_002712585.1
anoxic_mOTU_1394	GCA_903929885.1
3300015360_58	GCA_014192545.1
3300020180_27	GCA_014192545.1
3300020192_35	GCA_014192545.1
3300020201_36	GCA_014192545.1
3300020219_26	GCA_014192545.1
3300020596_28	GCA_014192545.1
3300028114_21	GCA_002292895.1
3300013138_254	GCA_002452615.1
3300027896_95	GCA_903920975.1
3300014208_170	GCA_903825415.1
3300028032_28	GCA_001791465.1
3300027825_12	GCA_003141915.1
anoxic_mOTU_0178	GCA_903858085.1
anoxic_mOTU_0207	GCA_903887375.1
anoxic_mOTU_2159	GCA_903930435.1
anoxic_mOTU_3508	GCA_903930435.1
3300013123_33	GCA_001830835.1
3300013125_40	GCA_001830835.1
3300013136_40	GCA_001830835.1
3300013137_60	GCA_001830835.1
3300013138_33	GCA_013824905.1
3300027972_3	GCA_002419215.1
anoxic_mOTU_2706	GCA_903837785.1
3300027897_37	GCA_003598015.1
3300027835_94	GCA_007375725.1
3300015370_27	GCA_001777915.1
anoxic_mOTU_1501	GCA_903873715.1
3300017423_4	GCA_007280275.1
3300017458_2	GCA_007280275.1
3300005858_3	GCF_900187885.1
3300025373_2	GCF_900187885.1
3300024490_1	GCF_000091545.1
3300026478_3	GCF_000091545.1
3300024054_18	GCA_002390745.1
3300014158_9	GCA_013815355.1
3300018040_17	GCA_013815355.1
3300009083_139	GCA_903933815.1
3300027878_91	GCA_903933815.1
3300027823_69	GCA_903933815.1
anoxic_mOTU_1242	GCA_903939845.1
anoxic_mOTU_1190	GCA_903833275.1
3300023174_35	GCA_010027235.1
anoxic_mOTU_1648	GCA_903869675.1
3300013138_149	GCA_903898335.1
3300013138_204	GCA_903898335.1
3300013138_152	GCA_903898335.1
anoxic_mOTU_0201	GCA_903856725.1
3300027756_5	GCA_002304445.1
3300029821_35	GCA_002841695.1
3300007519_16	GCA_014238335.1
3300027832_13	GCA_014238335.1
3300029821_32	GCA_002842035.1
3300021133_4	GCA_903840355.1
3300022602_36	GCA_903840355.1
anoxic_mOTU_0185	GCA_903840355.1
3300013126_84	GCA_903860195.1
3300020578_65	GCA_903860195.1
3300021376_57	GCA_903860195.1
3300013285_6	GCA_903829855.1
anoxic_mOTU_0863	GCA_903829855.1
anoxic_mOTU_0078	GCA_903855995.1
3300021131_3	GCA_903913915.1
anoxic_mOTU_0252	GCA_903913915.1
3300017453_16	GCA_004293385.1
3300027759_23	GCA_014193315.1
anoxic_mOTU_0895	GCA_002470605.1
3300005858_2	GCA_011335125.1
3300005858_25	GCA_000980735.1
3300028569_79	GCA_003565105.1
3300028559_62	GCA_003565105.1
3300028571_75	GCA_003565105.1
3300017788_125	GCA_003565105.1
3300023179_86	GCA_003565105.1
3300027793_69	GCA_003565105.1
3300017531_23	GCA_002412545.1
3300018018_17	GCA_003141555.1
3300025424_9	GCA_903870905.1
anoxic_mOTU_0300	GCA_903870905.1
anoxic_mOTU_2107	GCA_903918025.1
3300013006_46	GCA_009705225.1
anoxic_mOTU_2864	GCA_009705225.1
3300007519_38	GCA_002711735.1
3300027832_31	GCA_002711735.1
3300027848_33	GCA_002711735.1
anoxic_mOTU_0407	GCA_903852755.1
anoxic_mOTU_0513	GCA_903953195.1
anoxic_mOTU_0631	GCA_903868545.1
anoxic_mOTU_1285	GCA_903930035.1
3300027730_37	GCA_009704985.1
3300027897_50	GCA_002328665.1
3300027897_64	GCA_011367585.1
3300024054_39	GCA_013388605.1
3300013132_90	GCA_903906325.1
3300014720_52	GCA_903906325.1
3300020200_54	GCA_903906325.1
anoxic_mOTU_0265	GCA_903885525.1
3300027800_39	GCA_013285985.1
3300020109_45	GCA_014382605.1
3300020222_36	GCA_014382605.1
3300007722_64	GCA_009694435.1
3300017453_14	GCA_005787785.1
3300023208_13	GCA_003569365.1
3300013126_61	GCA_903932685.1
3300013131_70	GCA_903932685.1
3300010158_38	GCA_903848885.1
3300013123_12	GCF_001050195.2
3300027733_40	GCA_013288625.1
3300027777_30	GCA_009699875.1
anoxic_mOTU_1528	GCA_903900335.1
anoxic_mOTU_2585	GCA_903927955.1
3300014167_13	GCA_003138895.1
3300014686_1	GCA_002400365.1
3300017505_2	GCA_012033335.1
anoxic_mOTU_1402	GCA_903925985.1
3300014164_9	GCA_003159795.1
3300014638_12	GCA_003159795.1
anoxic_mOTU_2327	GCA_903845085.1
anoxic_mOTU_0637	GCA_903875425.1
anoxic_mOTU_3352	GCA_903825305.1
3300010158_28	GCA_903860915.1
anoxic_mOTU_1068	GCA_903860915.1
anoxic_mOTU_1399	GCA_903924205.1
3300021130_9	GCA_903825765.1
3300025421_3	GCA_903825765.1
3300025435_8	GCA_903825765.1
3300025437_7	GCA_903825765.1
anoxic_mOTU_0268	GCA_903828785.1
anoxic_mOTU_0135	GCA_903825765.1
anoxic_mOTU_1340	GCA_903860745.1
anoxic_mOTU_0193	GCA_903871335.1
anoxic_mOTU_2165	GCA_903873775.1
anoxic_mOTU_0632	GCA_903893745.1
anoxic_mOTU_0674	GCA_903826715.1
3300020677_1	GCA_903825035.1
3300020689_4	GCA_903825035.1
3300021119_3	GCA_903825035.1
3300025372_1	GCA_903825035.1
anoxic_mOTU_0522	GCA_903825035.1
anoxic_mOTU_0572	GCA_903830655.1
anoxic_mOTU_0263	GCA_903926205.1
anoxic_mOTU_2309	GCA_903873945.1
anoxic_mOTU_3102	GCA_002290645.2
3300017473_10	GCA_007132995.1
anoxic_mOTU_1205	GCA_903824785.1
3300005627_1	GCF_900163755.1
3300017418_9	GCA_002471225.1
3300024054_29	GCA_005792205.1
3300028032_23	GCA_013824685.1
anoxic_mOTU_1681	GCA_903871855.1
3300025476_12	GCA_003597995.1
anoxic_mOTU_0314	GCA_903844845.1
3300018009_12	GCA_903907935.1
3300018025_19	GCA_903907935.1
3300025612_7	GCA_903907935.1
anoxic_mOTU_0736	GCA_903827925.1
anoxic_mOTU_1396	GCA_002422785.1
anoxic_mOTU_3399	GCA_903822055.1
3300007519_82	GCA_009995425.1
3300027848_79	GCA_009995425.1
anoxic_mOTU_2519	GCA_903870185.1
3300024919_2	GCA_013141375.1
3300024961_4	GCA_013141375.1
anoxic_mOTU_0004	GCA_003584895.1
anoxic_mOTU_1742	GCA_003584875.1
3300023208_8	GCA_013140705.1
3300024054_28	GCA_013140705.1
anoxic_mOTU_3152	GCA_903877115.1
3300024954_3	GCF_000427625.1
3300024961_3	GCF_000427625.1
3300020197_44	GCA_002483425.1
3300020198_45	GCA_002483425.1
3300020220_70	GCA_002483425.1
3300020603_70	GCA_002483425.1
3300024918_2	GCF_000527095.1
3300029818_12	GCA_002843155.1
3300029891_12	GCA_002843155.1
3300024909_2	GCF_000190755.2
3300024911_2	GCF_000190755.2
3300024914_1	GCF_000190755.2
3300024951_3	GCF_000190755.2
3300028569_28	GCA_903928685.1
3300028044_19	GCF_000384075.1
anoxic_mOTU_0251	GCA_903945375.1
3300027819_25	GCF_000384075.1
3300027128_5	GCA_002386465.1
3300027491_8	GCA_903889815.1
3300027494_9	GCA_903889815.1
3300027538_7	GCA_903889815.1
3300027597_9	GCA_903889815.1
anoxic_mOTU_0343	GCA_903862645.1
3300007519_54	GCA_002416505.1
3300027832_48	GCA_002416505.1
3300027848_51	GCA_002416505.1
3300027976_37	GCA_002292845.1
3300007519_58	GCF_902705825.1
3300007722_27	GCF_902705825.1
3300027835_70	GCA_001801745.1
3300009760_5	GCA_002311745.1
3300025439_5	GCA_002311745.1
3300025469_7	GCA_002311745.1
anoxic_mOTU_1289	GCA_903916735.1
anoxic_mOTU_1632	GCA_011328705.1
anoxic_mOTU_0109	GCA_903900705.1
anoxic_mOTU_0974	GCA_903851195.1
anoxic_mOTU_0032	GCA_903923395.1
3300017788_19	GCF_007747215.1
anoxic_mOTU_1100	GCA_903925015.1
anoxic_mOTU_2273	GCA_903909435.1
anoxic_mOTU_0321	GCA_903873705.1
anoxic_mOTU_0917	GCA_903970285.1
anoxic_mOTU_0285	GCA_903904755.1
anoxic_mOTU_1498	GCA_903832055.1
anoxic_mOTU_0689	GCA_903828675.1
anoxic_mOTU_2759	GCA_903911925.1
anoxic_mOTU_0650	GCA_903849645.1
3300013094_23	GCA_903932385.1
anoxic_mOTU_1324	GCA_903842065.1
3300025453_5	GCA_003138975.1
3300025454_4	GCA_003138975.1
3300025500_3	GCA_003138975.1
3300025507_3	GCA_003138975.1
3300027825_9	GCA_003138955.1
3300025463_5	GCF_001449115.1
anoxic_mOTU_1110	GCA_903832295.1
3300025442_7	GCA_002478115.1
anoxic_mOTU_0310	GCF_903866275.1
anoxic_mOTU_1411	GCA_903875465.1
anoxic_mOTU_0904	GCA_903877095.1
anoxic_mOTU_1249	GCA_903884065.1
3300014060_42	GCA_002323245.1
anoxic_mOTU_0329	GCA_903879335.1
anoxic_mOTU_0125	GCA_903889425.1
3300025419_6	GCA_002479255.1
3300025432_8	GCA_002479255.1
3300025439_6	GCA_002479255.1
3300025442_9	GCA_002479255.1
anoxic_mOTU_0347	GCA_903876665.1
anoxic_mOTU_2404	GCA_903828685.1
3300029349_3	GCA_013140395.1
3300000497_1	GCF_002051585.1
anoxic_mOTU_1507	GCA_903897855.1
3300013137_34	GCA_011328795.1
3300013138_35	GCA_011328795.1
3300027896_40	GCA_903911225.1
anoxic_mOTU_1494	GCA_903902855.1
anoxic_mOTU_2975	GCA_903857795.1
anoxic_mOTU_0753	GCA_903929485.1
anoxic_mOTU_0392	GCA_903852495.1
anoxic_mOTU_0538	GCA_903852495.1
anoxic_mOTU_1195	GCA_903876875.1
3300013126_27	GCA_013349325.1
3300013131_57	GCA_013349325.1
anoxic_mOTU_0907	GCA_903939115.1
3300027793_39	GCA_013911655.1
3300027806_46	GCA_013911655.1
3300020733_5	GCA_903834135.1
3300025385_1	GCA_903834135.1
3300025418_4	GCA_903834135.1
3300025437_1	GCA_903834135.1
3300027708_22	GCA_903834135.1
anoxic_mOTU_0180	GCA_903834135.1
3300027708_17	GCA_903834135.1
anoxic_mOTU_0156	GCA_903837445.1
3300019750_1	GCA_013332095.1
anoxic_mOTU_0368	GCA_903952265.1
anoxic_mOTU_1456	GCF_002259525.1
anoxic_mOTU_0467	GCA_903837345.1
anoxic_mOTU_0376	GCA_903874955.1
anoxic_mOTU_0760	GCA_903893805.1
3300027756_10	GCA_903884915.1
anoxic_mOTU_0358	GCA_903860975.1
3300013131_110	GCA_005791235.1
anoxic_mOTU_2708	GCA_903828265.1
3300023179_36	GCA_002422205.1
3300028569_51	GCA_009926845.1
3300015360_79	GCA_013288305.1
3300013138_14	GCF_000266945.1
3300017480_33	GCA_002418705.1
3300027800_46	GCA_002418705.1
anoxic_mOTU_1572	GCA_903887465.1
anoxic_mOTU_1585	GCA_903877945.1
anoxic_mOTU_0651	GCA_903915775.1
3300013131_17	GCA_903864435.1
3300027638_9	GCA_013820865.1
3300029891_9	GCA_002838945.1
anoxic_mOTU_0374	GCA_903881315.1
3300013391_3	GCA_013792135.1
3300014574_1	GCA_013792135.1
3300015049_5	GCA_013792135.1
3300020171_5	GCA_013792135.1
anoxic_mOTU_1773	GCA_013792135.1
3300020719_3	GCA_903901335.1
3300020681_2	GCA_903901335.1
3300020702_1	GCA_903901335.1
3300020706_1	GCA_903901335.1
3300020715_4	GCA_903901335.1
3300020730_3	GCA_903901335.1
3300021135_5	GCA_903901335.1
3300017532_35	GCA_903896915.1
3300005858_9	GCA_011056185.1
3300029901_14	GCA_003153575.1
anoxic_mOTU_0098	GCA_903928955.1
anoxic_mOTU_2322	GCA_903935335.1
3300027123_5	GCA_903854365.1
3300027126_3	GCA_903854365.1
3300027137_7	GCA_903854365.1
3300027302_10	GCA_903854365.1
3300027337_6	GCA_903854365.1
3300027486_5	GCA_903854365.1
3300027487_7	GCA_903854365.1
3300027491_10	GCA_903854365.1
3300027492_9	GCA_903854365.1
3300027494_8	GCA_903854365.1
3300027597_7	GCA_903854365.1
3300013006_60	GCA_008015455.1
3300009083_86	GCA_003233535.1
3300013126_109	GCA_001794905.1
3300014203_23	GCA_900766635.1
3300027796_34	GCF_007830255.1
3300024903_6	GCA_008015755.1
3300024915_3	GCA_008015755.1
3300024935_7	GCA_008015755.1
3300024951_4	GCA_008015755.1
3300024954_10	GCA_008015755.1
3300024922_7	GCF_000384155.1
3300024965_6	GCF_000384155.1
3300014889_2	GCF_000384155.1
3300024899_2	GCF_000384155.1
3300024930_3	GCF_000384155.1
3300024950_7	GCF_000384155.1
3300024949_6	GCF_006363955.1
3300024935_8	GCF_000799735.1
3300027976_62	GCA_002401735.1
3300014898_2	GCF_000384255.1
3300024903_5	GCF_000384255.1
3300024923_4	GCF_004661485.1
3300013126_71	GCA_002842285.1
3300020198_58	GCA_013140755.1
3300029818_16	GCA_002842285.1
3300027144_13	GCF_000981505.1
3300027336_16	GCF_000981505.1
3300025437_3	GCA_903849185.1
anoxic_mOTU_0447	GCA_903899965.1
anoxic_mOTU_0206	GCA_903862805.1
3300029349_2	GCA_002282935.1
anoxic_mOTU_0026	GCA_903930515.1
3300027712_16	GCA_903885665.1
3300027759_20	GCA_903885665.1
anoxic_mOTU_3463	GCA_903885665.1
anoxic_mOTU_3045	GCA_014190235.1
3300027730_43	GCA_903935355.1
anoxic_mOTU_0120	GCA_903935355.1
3300002091_4	GCA_903843235.1
anoxic_mOTU_1667	GCF_001953355.1
3300012006_27	GCA_002470125.1
anoxic_mOTU_0747	GCA_002470125.1
3300027885_24	GCA_001801345.1
3300000234_27	GCF_000266885.1
3300027832_34	GCA_003820645.1
3300014060_40	GCA_001871075.1
anoxic_mOTU_1355	GCA_903859705.1
3300013136_18	GCA_013202315.1
3300020222_55	GCA_002292015.1
3300020221_35	GCA_013002425.1
3300020603_35	GCA_013002425.1
3300014159_10	GCA_003164335.1
3300014162_8	GCA_003164335.1
3300014153_11	GCA_003165595.1
3300017532_8	GCA_002431715.1
3300024278_4	GCA_002343265.1
3300024354_6	GCA_002343265.1
3300024509_7	GCA_002343265.1
3300027162_6	GCA_002343265.1
3300029821_17	GCA_002842095.1
3300029890_9	GCA_002841395.1
3300017473_16	GCA_002281815.1
3300027976_84	GCA_002384685.1
3300003079_1	GCA_013043945.1
3300017518_34	GCA_903893945.1
anoxic_mOTU_1614	GCA_903919615.1
3300019762_5	GCF_004293625.1
anoxic_mOTU_1371	GCA_903904635.1
3300025378_4	GCA_903899945.1
anoxic_mOTU_2616	GCA_903899945.1
anoxic_mOTU_1967	GCA_903905285.1
3300029821_18	GCA_002840275.1
3300029891_14	GCA_002840165.1
3300005662_99	GCA_903860855.1
anoxic_mOTU_1268	GCA_903860855.1
anoxic_mOTU_1146	GCA_903821695.1
anoxic_mOTU_2847	GCA_903887035.1
3300013006_49	GCA_009924735.1
3300027756_14	GCA_009924735.1
anoxic_mOTU_2382	GCA_002069365.1
3300013138_72	GCA_002347855.1
3300017526_17	GCA_002347855.1
3300020214_42	GCA_004296865.1
3300020220_65	GCA_004296865.1
3300020221_43	GCA_004296865.1
3300017423_14	GCA_007280195.1
3300014655_16	GCA_013335425.1
3300027054_2	GCF_000284595.1
3300027409_3	GCF_000284595.1
3300027618_3	GCF_000284595.1
3300027638_6	GCF_000284595.1
3300007517_38	GCF_900101825.1
3300027800_14	GCA_013141175.1
3300013126_38	GCA_003456455.1
3300013006_23	GCA_903837825.1
3300013014_21	GCA_903837825.1
anoxic_mOTU_1464	GCA_903919975.1
3300007519_35	GCA_014379305.1
anoxic_mOTU_1692	GCA_903908595.1
3300017522_8	GCA_003242955.1
anoxic_mOTU_0341	GCA_003242955.1
anoxic_mOTU_2711	GCA_903934875.1
3300014208_90	GCA_001003705.1
3300027896_56	GCA_903873975.1
3300017494_19	GCA_013334745.1
3300027896_68	GCA_001775355.1
3300027301_5	GCA_903900845.1
anoxic_mOTU_1735	GCA_903900845.1
3300014720_12	GCA_900299185.1
anoxic_mOTU_1592	GCA_903929755.1
anoxic_mOTU_3451	GCA_903874575.1
3300013138_15	GCA_903928345.1
anoxic_mOTU_2645	GCA_903844735.1
3300012185_9	GCA_013695075.1
3300014655_7	GCA_002307245.1
anoxic_mOTU_1101	GCA_903932505.1
3300017788_43	GCA_003153375.1
3300009083_52	GCA_003669575.1
3300027492_2	GCA_003669615.1
3300027494_1	GCA_003669615.1
anoxic_mOTU_2837	GCA_003669615.1
3300007519_9	GCA_003670925.1
anoxic_mOTU_0461	GCA_012515235.1
anoxic_mOTU_2866	GCA_903863885.1
anoxic_mOTU_2022	GCA_012515235.1
3300013127_28	GCA_002414865.1
3300013128_29	GCA_002414865.1
3300013129_27	GCA_002414865.1
3300013130_38	GCA_002414865.1
3300013132_51	GCA_009885515.1
3300018405_7	GCA_002429065.1
3300018411_11	GCA_002429065.1
3300014168_10	GCA_002414805.1
3300014199_15	GCA_002414805.1
anoxic_mOTU_2534	GCA_903891165.1
anoxic_mOTU_1328	GCA_009695195.1
anoxic_mOTU_2315	GCA_903912925.1
anoxic_mOTU_0794	GCA_903930345.1
anoxic_mOTU_0112	GCA_903913865.1
anoxic_mOTU_0826	GCA_903844265.1
anoxic_mOTU_0475	GCA_903927905.1
anoxic_mOTU_0751	GCA_903906515.1
3300020214_20	GCA_902825845.1
anoxic_mOTU_0858	GCA_903882875.1
3300025496_5	GCA_002479245.1
3300025506_6	GCA_002479245.1
3300012529_11	GCA_009379915.1
anoxic_mOTU_0094	GCA_903870275.1
3300010160_9	GCA_903919125.1
anoxic_mOTU_0288	GCA_903919125.1
3300005858_7	GCF_000021685.1
3300014060_47	GCA_001873755.1
3300017532_67	GCA_903880015.1
anoxic_mOTU_0233	GCA_903880015.1
3300027819_106	GCA_002788775.1
3300027835_113	GCA_003153355.1
3300013136_188	GCA_002773985.1
3300013138_151	GCA_002789465.1
anoxic_mOTU_1944	GCA_903906315.1
3300014200_6	GCA_013289785.1
anoxic_mOTU_1485	GCA_903850745.1
3300027840_17	GCF_001548035.1
3300006192_14	GCF_001548055.1
anoxic_mOTU_2204	GCA_903829325.1
anoxic_mOTU_2819	GCA_903829325.1
3300019762_4	GCA_002869665.1
3300007519_98	GCA_013214525.1
3300027848_106	GCA_013214525.1
3300027832_65	GCA_903899795.1
anoxic_mOTU_0799	GCA_903921675.1
anoxic_mOTU_3531	GCA_903824495.1
3300005858_17	GCA_011373595.1
anoxic_mOTU_0996	GCA_903845195.1
3300009084_32	GCA_903844265.1
3300027878_23	GCA_903844265.1
3300009083_107	GCA_002343825.1
anoxic_mOTU_0271	GCA_903827245.1
anoxic_mOTU_1120	GCA_903902745.1
anoxic_mOTU_0163	GCA_903855985.1
anoxic_mOTU_2391	GCA_903872505.1
anoxic_mOTU_0499	GCA_903862955.1
3300013093_20	GCA_903881475.1
3300013094_19	GCA_903881475.1
anoxic_mOTU_0262	GCA_903881475.1
anoxic_mOTU_0104	GCA_903859715.1
anoxic_mOTU_0597	GCA_903830425.1
anoxic_mOTU_3331	GCA_903873805.1
3300027777_2	GCA_005799525.1
anoxic_mOTU_3012	GCA_903877135.1
anoxic_mOTU_0938	GCA_903862595.1
anoxic_mOTU_0131	GCA_903896015.1
anoxic_mOTU_1435	GCA_903820035.1
anoxic_mOTU_0031	GCA_903898675.1
3300024926_3	GCF_900104925.1
3300027760_7	GCA_903847385.1
anoxic_mOTU_1070	GCA_903889845.1
anoxic_mOTU_2339	GCA_903861005.1
3300020213_23	GCA_001804025.1
3300020219_23	GCA_001804025.1
3300027302_3	GCA_902766925.1
3300027597_3	GCA_902766925.1
anoxic_mOTU_0611	GCA_903916765.1
3300020203_23	GCA_012031345.1
3300020596_31	GCA_012031345.1
3300020203_28	GCA_012031345.1
3300020195_35	GCA_002344825.1
3300028569_14	GCA_903960845.1
3300028571_17	GCA_903960845.1
3300013093_5	GCA_903848465.1
anoxic_mOTU_0533	GCA_903848465.1
3300017788_27	GCA_003506995.1
3300027736_3	GCA_003506995.1
anoxic_mOTU_0584	GCA_903960845.1
3300017434_18	GCA_004298335.1
anoxic_mOTU_0274	GCA_903936705.1
anoxic_mOTU_0384	GCA_903847405.1
anoxic_mOTU_2628	GCA_903884105.1
3300025409_1	GCA_002478145.1
3300025453_3	GCA_002478145.1
3300025506_4	GCA_002478145.1
3300012000_5	GCA_002342225.1
3300014050_10	GCA_002342225.1
3300027627_8	GCA_002737345.1
3300027649_23	GCA_002737345.1
anoxic_mOTU_0427	GCA_903861125.1
anoxic_mOTU_0319	GCA_001873945.1
3300013004_43	GCA_002396485.1
3300017532_18	GCA_007280915.1
3300010160_17	GCA_008933055.1
anoxic_mOTU_1217	GCA_903827955.1
anoxic_mOTU_1521	GCA_903872345.1
anoxic_mOTU_1748	GCA_903858275.1
anoxic_mOTU_2731	GCA_903922735.1
anoxic_mOTU_0497	GCA_903870815.1
anoxic_mOTU_1163	GCA_903878805.1
anoxic_mOTU_1923	GCA_903865745.1
anoxic_mOTU_0554	GCA_903835255.1
anoxic_mOTU_1332	GCA_903887455.1
anoxic_mOTU_0149	GCA_903891325.1
anoxic_mOTU_0498	GCA_903862935.1
3300027976_14	GCA_903954065.1
3300027983_12	GCA_903954065.1
anoxic_mOTU_0585	GCA_903901425.1
anoxic_mOTU_2064	GCA_903933715.1
anoxic_mOTU_2341	GCA_903896505.1
anoxic_mOTU_0074	GCA_903939515.1
anoxic_mOTU_1828	GCA_903939515.1
3300027079_2	GCA_903863315.1
3300027815_65	GCA_002787095.1
3300027777_8	GCA_903873415.1
anoxic_mOTU_0725	GCA_903873415.1
anoxic_mOTU_0352	GCA_903842505.1
3300020084_28	GCA_005801385.1
3300020109_28	GCA_005801385.1
3300020196_18	GCA_005801385.1
3300020220_33	GCA_005801385.1
anoxic_mOTU_0425	GCA_903907995.1
anoxic_mOTU_0716	GCA_903907995.1
3300027707_5	GCA_903916195.1
anoxic_mOTU_1084	GCA_903907925.1
anoxic_mOTU_0738	GCA_903831085.1
3300023174_37	GCA_010029825.1
3300020214_15	GCA_900299215.1
anoxic_mOTU_2622	GCA_903915625.1
anoxic_mOTU_0200	GCA_903928445.1
anoxic_mOTU_2788	GCA_903882345.1
3300018868_20	GCA_903858595.1
3300023174_47	GCA_903858595.1
3300025424_7	GCA_903831635.1
3300017532_58	GCA_903826635.1
3300025466_8	GCA_903847935.1
3300007519_48	GCA_002713695.1
3300027848_47	GCA_002713695.1
3300017988_26	GCA_903920205.1
anoxic_mOTU_1593	GCA_903845115.1
anoxic_mOTU_0656	GCA_903898185.1
anoxic_mOTU_2094	GCA_903916085.1
anoxic_mOTU_2162	GCA_903916675.1
anoxic_mOTU_2452	GCA_903861045.1
3300027719_2	GCA_001803205.1
anoxic_mOTU_0512	GCA_903906425.1
anoxic_mOTU_1868	GCA_903912445.1
3300013122_4	GCA_903893315.1
3300013137_26	GCA_903893315.1
3300013138_28	GCA_903893315.1
anoxic_mOTU_0897	GCA_903893315.1
3300027800_23	GCA_002069785.1
3300017473_4	GCA_012517435.1
anoxic_mOTU_2766	GCA_013139435.1
3300027815_47	GCA_004769085.1
3300027969_24	GCA_008932965.1
anoxic_mOTU_0199	GCA_903919315.1
anoxic_mOTU_2558	GCA_903920205.1
3300027719_42	GCA_003504035.1
anoxic_mOTU_2990	GCA_903869345.1
3300024054_34	GCA_005790545.1
3300017532_12	GCA_903854655.1
anoxic_mOTU_0389	GCA_903860135.1
anoxic_mOTU_1199	GCA_903836515.1
anoxic_mOTU_0642	GCA_903908245.1
anoxic_mOTU_1858	GCA_903959815.1
3300017522_38	GCA_903852325.1
3300029442_14	GCA_903852325.1
anoxic_mOTU_0089	GCA_903852325.1
anoxic_mOTU_0147	GCA_903907475.1
3300013136_95	GCA_002441245.1
3300017522_35	GCA_903843285.1
anoxic_mOTU_1166	GCA_903843285.1
3300013126_81	GCF_004102945.1
3300013136_76	GCF_004102945.1
3300013137_108	GCF_004102945.1
3300027815_60	GCA_005239935.1
3300027835_38	GCA_903882345.1
3300024054_53	GCA_903843285.1
anoxic_mOTU_0997	GCA_903889135.1
anoxic_mOTU_1656	GCA_002779055.1
3300013130_32	GCA_014360015.1
3300013133_36	GCA_014360015.1
3300017451_2	GCA_003141555.1
3300017463_1	GCA_012797375.1
3300013133_35	GCA_012516875.1
3300017526_7	GCA_012516875.1
anoxic_mOTU_1760	GCA_903892515.1
3300020179_62	GCA_010029555.1
3300028569_44	GCA_002722705.1
anoxic_mOTU_0950	GCA_903827375.1
anoxic_mOTU_3116	GCA_903827375.1
anoxic_mOTU_0468	GCA_903934285.1
anoxic_mOTU_2253	GCA_903918755.1
3300018017_6	GCA_003168215.1
3300018026_9	GCA_003168215.1
anoxic_mOTU_2284	GCA_903899845.1
anoxic_mOTU_2491	GCF_011758805.1
anoxic_mOTU_0551	GCA_903910555.1
anoxic_mOTU_1257	GCA_903882745.1
anoxic_mOTU_1258	GCA_903876745.1
anoxic_mOTU_1230	GCA_903928275.1
anoxic_mOTU_1244	GCA_903928275.1
3300017998_18	GCA_003152275.1
3300018015_17	GCA_003152275.1
3300025472_21	GCA_003159795.1
anoxic_mOTU_2037	GCA_903915545.1
anoxic_mOTU_2590	GCA_903828805.1
anoxic_mOTU_0780	GCA_903844155.1
anoxic_mOTU_1455	GCA_903875225.1
anoxic_mOTU_0574	GCA_903900265.1
anoxic_mOTU_0021	GCA_903885375.1
anoxic_mOTU_1841	GCA_903921785.1
3300014060_32	GCA_001872725.1
anoxic_mOTU_2426	GCA_002721815.1
3300024937_1	GCA_004297725.1
3300024960_1	GCA_004297725.1
3300024976_2	GCA_004297725.1
3300024980_1	GCA_004297725.1
3300028569_13	GCA_004297725.1
3300024948_1	GCA_903905455.1
anoxic_mOTU_1109	GCA_903847385.1
anoxic_mOTU_3159	GCA_903847385.1
3300009083_85	GCA_011525755.1
3300027719_23	GCA_004294945.1
3300027800_30	GCA_001604405.1
anoxic_mOTU_0378	GCA_903891095.1
anoxic_mOTU_1143	GCA_003671075.1
anoxic_mOTU_0487	GCA_003671065.1
3300027720_9	GCA_903911205.1
3300027760_44	GCA_009924765.1
anoxic_mOTU_0076	GCA_903836285.1
anoxic_mOTU_1719	GCA_004525465.1
3300017532_36	GCA_903830945.1
anoxic_mOTU_2352	GCA_903830945.1
anoxic_mOTU_1849	GCA_903837355.1
anoxic_mOTU_0755	GCA_903819565.1
anoxic_mOTU_1683	GCA_903820505.1
3300017522_33	GCA_903856085.1
anoxic_mOTU_1790	GCA_903856085.1
anoxic_mOTU_3213	GCA_903856085.1
