ID	siderophore	cyanobactin	PpyS-KS	TfuA-related	furan	terpene	RaS-RiPP	lassopeptide	head_to_tail	hserlactone	PUFA	T1PKS	phosphoglycolipid	T3PKS	ectoine	transAT-PKS	hglE-KS	LAP	phenazine	NRPS	bottromycin	PKS-like	PBDE	T2PKS	linaridin	sactipeptide	acyl_amino_acids	tropodithietic-acid	nucleoside	NAGGN	butyrolactone	microviridin	betalactone	amglyccycl	proteusin	resorcinol	oligosaccharide	indole	other	ladderane	thiopeptide	CDPS	lanthipeptide	bacteriocin	arylpolyene	transAT-PKS-like	NRPS-like	phosphonate	GCF.fit_predict.clusterID	GCC.fit_predict.clusterID	Genome_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	Freeliving	PhylumT
Freshwater_OTU_0049	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	GC_179	GC_0	3300027792_1	Freshwater:d__Bacteria	Freshwater:p__Bacteroidota	Freshwater:c__Bacteroidia	Freshwater:o__Bacteroidales	Freshwater:f__BBW3	Freshwater:g__UBA8529	Freshwater:s__UBA8529_sp003818205	Freshwater_OTU_0049	Freshwater	Freshwater:p__Bacteroidota
Freshwater_OTU_0050	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300027793_28	Freshwater:d__Bacteria	Freshwater:p__Bacteroidota	Freshwater:c__Kapabacteria	Freshwater:o__Kapabacteriales	Freshwater:f__Kapabacteriaceae	Freshwater:g__UBA10438	Freshwater:s__	Freshwater_OTU_0050	Freshwater	Freshwater:p__Bacteroidota
Freshwater_OTU_0051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_298	GC_9	3300027796_37	Freshwater:d__Bacteria	Freshwater:p__Firmicutes_A	Freshwater:c__Clostridia	Freshwater:o__Monoglobales	Freshwater:f__Firm-18	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0051	Freshwater	Freshwater:Others
Freshwater_OTU_0052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	GC_27	GC_0	3300027800_15	Freshwater:d__Bacteria	Freshwater:p__Desulfobacterota	Freshwater:c__Desulfobacteria	Freshwater:o__Desulfobacterales	Freshwater:f__Desulfobacteraceae	Freshwater:g__Desulfobacter	Freshwater:s__Desulfobacter_postgatei	Freshwater_OTU_0052	Freshwater	Freshwater:Others
Freshwater_OTU_0053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	GC_367	GC_2	3300027800_30	Freshwater:d__Bacteria	Freshwater:p__Spirochaetota	Freshwater:c__Spirochaetia	Freshwater:o__Treponematales	Freshwater:f__Treponemataceae	Freshwater:g__Spiro-10	Freshwater:s__	Freshwater_OTU_0053	Freshwater	Freshwater:Others
Freshwater_OTU_0054	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300027815_13	Freshwater:d__Bacteria	Freshwater:p__Planctomycetota	Freshwater:c__Planctomycetes	Freshwater:o__Gemmatales	Freshwater:f__Gemmataceae	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0054	Freshwater	Freshwater:p__Planctomycetota
Freshwater_OTU_0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	GC_107	GC_3	3300027832_45	Freshwater:d__Bacteria	Freshwater:p__Proteobacteria	Freshwater:c__Alphaproteobacteria	Freshwater:o__Caulobacterales	Freshwater:f__Hyphomonadaceae	Freshwater:g__Hyphomonas	Freshwater:s__	Freshwater_OTU_0055	Freshwater	Freshwater:p__Proteobacteria
Freshwater_OTU_0056	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	GC_170	GC_0	3300027832_56	Freshwater:d__Bacteria	Freshwater:p__Actinobacteriota	Freshwater:c__Acidimicrobiia	Freshwater:o__Acidimicrobiales	Freshwater:f__UBA8139	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0056	Freshwater	Freshwater:p__Actinobacteriota
Freshwater_OTU_0057	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300027835_39	Freshwater:d__Bacteria	Freshwater:p__Methylomirabilota	Freshwater:c__Methylomirabilia	Freshwater:o__Methylomirabilales	Freshwater:f__Methylomirabilaceae	Freshwater:g__Methylomirabilis	Freshwater:s__	Freshwater_OTU_0057	Freshwater	Freshwater:Others
Freshwater_OTU_0058	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300027850_47	Freshwater:d__Bacteria	Freshwater:p__Bacteroidota	Freshwater:c__Bacteroidia	Freshwater:o__Flavobacteriales	Freshwater:f__UA16	Freshwater:g__UBA4660	Freshwater:s__	Freshwater_OTU_0058	Freshwater	Freshwater:p__Bacteroidota
Freshwater_OTU_0059	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_256	GC_0	3300027850_55	Freshwater:d__Bacteria	Freshwater:p__Bacteroidota	Freshwater:c__Bacteroidia	Freshwater:o__Chitinophagales	Freshwater:f__BACL12	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0059	Freshwater	Freshwater:p__Bacteroidota
Freshwater_OTU_0060	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	GC_219	GC_0	3300027897_35	Freshwater:d__Bacteria	Freshwater:p__Desulfobacterota	Freshwater:c__Syntrophobacteria	Freshwater:o__Syntrophobacterales	Freshwater:f__	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0060	Freshwater	Freshwater:Others
Freshwater_OTU_0063	0.0	0.0	0.0	0.0	0.0	1.6666666666666667	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_203	GC_0	3300028557_40	Freshwater:d__Bacteria	Freshwater:p__Verrucomicrobiota	Freshwater:c__Verrucomicrobiae	Freshwater:o__Chthoniobacterales	Freshwater:f__Xiphinematobacteraceae	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0063	Freshwater	Freshwater:p__Verrucomicrobiota
Freshwater_OTU_0064	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	GC_84	GC_2	3300029902_9	Freshwater:d__Bacteria	Freshwater:p__Chloroflexota	Freshwater:c__Ktedonobacteria	Freshwater:o__Ktedonobacterales	Freshwater:f__JACDGC01	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0064	Freshwater	Freshwater:p__Chloroflexota
Freshwater_OTU_0066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	GC_147	GC_0	anoxic_mOTU_0219	Freshwater:d__Bacteria	Freshwater:p__Bacteroidota	Freshwater:c__Bacteroidia	Freshwater:o__Bacteroidales	Freshwater:f__FEN-979	Freshwater:g__CAIRDP01	Freshwater:s__CAIRDP01_sp903877385	Freshwater_OTU_0066	Freshwater	Freshwater:p__Bacteroidota
Freshwater_OTU_0069	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	GC_117	GC_2	anoxic_mOTU_0290	Freshwater:d__Bacteria	Freshwater:p__Cyanobacteria	Freshwater:c__Cyanobacteriia	Freshwater:o__PCC-6307	Freshwater:f__Cyanobiaceae	Freshwater:g__Synechococcus_D	Freshwater:s__Synechococcus_D_lacustris_A	Freshwater_OTU_0069	Freshwater	Freshwater:Others
Freshwater_OTU_0101	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	GC_188	GC_2	3300000228_11	Freshwater:d__Bacteria	Freshwater:p__Bdellovibrionota	Freshwater:c__Bacteriovoracia	Freshwater:o__Bacteriovoracales	Freshwater:f__Bacteriovoracaceae	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0101	Freshwater	Freshwater:Others
Freshwater_OTU_0102	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	GC_9	GC_0	3300007517_38	Freshwater:d__Bacteria	Freshwater:p__Proteobacteria	Freshwater:c__Gammaproteobacteria	Freshwater:o__Xanthomonadales	Freshwater:f__Xanthomonadaceae	Freshwater:g__Aquimonas	Freshwater:s__	Freshwater_OTU_0102	Freshwater	Freshwater:p__Proteobacteria
Freshwater_OTU_0103	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300007517_50	Freshwater:d__Bacteria	Freshwater:p__Bacteroidota	Freshwater:c__Bacteroidia	Freshwater:o__Flavobacteriales	Freshwater:f__Cryomorphaceae	Freshwater:g__Cryomorpha	Freshwater:s__	Freshwater_OTU_0103	Freshwater	Freshwater:p__Bacteroidota
Freshwater_OTU_0104	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300027976_68	Freshwater:d__Bacteria	Freshwater:p__Planctomycetota	Freshwater:c__Phycisphaerae	Freshwater:o__Phycisphaerales	Freshwater:f__SM1A02	Freshwater:g__SYAC01	Freshwater:s__	Freshwater_OTU_0104	Freshwater	Freshwater:p__Planctomycetota
Freshwater_OTU_0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	GC_424	GC_2	3300009083_121	Freshwater:d__Bacteria	Freshwater:p__Proteobacteria	Freshwater:c__Gammaproteobacteria	Freshwater:o__Legionellales	Freshwater:f__Legionellaceae	Freshwater:g__Legionella_C	Freshwater:s__	Freshwater_OTU_0105	Freshwater	Freshwater:p__Proteobacteria
Freshwater_OTU_0106	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	GC_58	GC_2	3300012046_4	Freshwater:d__Bacteria	Freshwater:p__Bacteroidota	Freshwater:c__Bacteroidia	Freshwater:o__Chitinophagales	Freshwater:f__Chitinophagaceae	Freshwater:g__UBA2791	Freshwater:s__	Freshwater_OTU_0106	Freshwater	Freshwater:p__Bacteroidota
Freshwater_OTU_0107	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300013004_73	Freshwater:d__Bacteria	Freshwater:p__Bacteroidota	Freshwater:c__Bacteroidia	Freshwater:o__Flavobacteriales	Freshwater:f__Schleiferiaceae	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0107	Freshwater	Freshwater:p__Bacteroidota
Freshwater_OTU_0108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_194	GC_8	3300013137_108	Freshwater:d__Bacteria	Freshwater:p__Omnitrophota	Freshwater:c__Koll11	Freshwater:o__UBA1572	Freshwater:f__UBA1572	Freshwater:g__Vampirococcus	Freshwater:s__	Freshwater_OTU_0108	Freshwater	Freshwater:Others
Freshwater_OTU_0109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	GC_117	GC_2	3300013128_17	Freshwater:d__Bacteria	Freshwater:p__Chloroflexota	Freshwater:c__Anaerolineae	Freshwater:o__UBA2200	Freshwater:f__UBA2200	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0109	Freshwater	Freshwater:p__Chloroflexota
Freshwater_OTU_0110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	GC_147	GC_0	3300013138_27	Freshwater:d__Bacteria	Freshwater:p__Bacteroidota	Freshwater:c__Bacteroidia	Freshwater:o__Bacteroidales	Freshwater:f__FEN-979	Freshwater:g__CAIVAT01	Freshwater:s__	Freshwater_OTU_0110	Freshwater	Freshwater:p__Bacteroidota
Freshwater_OTU_0112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	GC_111	GC_2	3300014655_10	Freshwater:d__Bacteria	Freshwater:p__Verrucomicrobiota	Freshwater:c__Verrucomicrobiae	Freshwater:o__Opitutales	Freshwater:f__Opitutaceae	Freshwater:g__Palsa-1447	Freshwater:s__	Freshwater_OTU_0112	Freshwater	Freshwater:p__Verrucomicrobiota
Freshwater_OTU_0114	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	GC_44	GC_2	3300015049_2	Freshwater:d__Bacteria	Freshwater:p__Proteobacteria	Freshwater:c__Gammaproteobacteria	Freshwater:o__Burkholderiales	Freshwater:f__Burkholderiaceae	Freshwater:g__Rhodoferax	Freshwater:s__Rhodoferax_sp013791765	Freshwater_OTU_0114	Freshwater	Freshwater:p__Proteobacteria
Freshwater_OTU_0115	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300015360_85	Freshwater:d__Bacteria	Freshwater:p__Bacteroidota	Freshwater:c__Bacteroidia	Freshwater:o__CAILMK01	Freshwater:f__CAILMK01	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0115	Freshwater	Freshwater:p__Bacteroidota
Freshwater_OTU_0116	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300017388_1	Freshwater:d__Bacteria	Freshwater:p__Planctomycetota	Freshwater:c__Planctomycetes	Freshwater:o__Isosphaerales	Freshwater:f__	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0116	Freshwater	Freshwater:p__Planctomycetota
Freshwater_OTU_0118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	GC_141	GC_8	3300017458_7	Freshwater:d__Bacteria	Freshwater:p__Omnitrophota	Freshwater:c__Koll11	Freshwater:o__GIF10	Freshwater:f__UBA6249	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0118	Freshwater	Freshwater:Others
Freshwater_OTU_0119	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	GC_233	GC_0	3300017473_16	Freshwater:d__Bacteria	Freshwater:p__Proteobacteria	Freshwater:c__Gammaproteobacteria	Freshwater:o__Burkholderiales	Freshwater:f__Methylophilaceae	Freshwater:g__Methylotenera	Freshwater:s__	Freshwater_OTU_0119	Freshwater	Freshwater:p__Proteobacteria
Freshwater_OTU_0120	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	GC_170	GC_0	3300017788_27	Freshwater:d__Bacteria	Freshwater:p__Verrucomicrobiota	Freshwater:c__Verrucomicrobiae	Freshwater:o__Verrucomicrobiales	Freshwater:f__Verrucomicrobiaceae	Freshwater:g__Prosthecobacter	Freshwater:s__	Freshwater_OTU_0120	Freshwater	Freshwater:p__Verrucomicrobiota
Freshwater_OTU_0121	0.0	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.8571428571428571	0.0	0.21428571428571427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8571428571428571	0.0	0.0	0.0	0.0	1.0714285714285714	0.0	0.07142857142857142	0.0	GC_383	GC_2	3300025496_6	Freshwater:d__Bacteria	Freshwater:p__Desulfobacterota	Freshwater:c__BSN033	Freshwater:o__BSN033	Freshwater:f__UBA1163	Freshwater:g__UBA1163	Freshwater:s__UBA1163_sp002311635	Freshwater_OTU_0121	Freshwater	Freshwater:Others
Freshwater_OTU_0122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	GC_58	GC_2	3300019759_3	Freshwater:d__Bacteria	Freshwater:p__Proteobacteria	Freshwater:c__Gammaproteobacteria	Freshwater:o__Pseudomonadales	Freshwater:f__Cellvibrionaceae	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0122	Freshwater	Freshwater:p__Proteobacteria
Freshwater_OTU_0123	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	GC_170	GC_0	3300020057_22	Freshwater:d__Bacteria	Freshwater:p__Planctomycetota	Freshwater:c__Planctomycetes	Freshwater:o__Pirellulales	Freshwater:f__UBA1268	Freshwater:g__	Freshwater:s__	Freshwater_OTU_0123	Freshwater	Freshwater:p__Planctomycetota
Freshwater_OTU_0124	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300020201_33	Freshwater:d__Bacteria	Freshwater:p__Bacteroidota	Freshwater:c__Bacteroidia	Freshwater:o__Flavobacteriales	Freshwater:f__UA16	Freshwater:g__UBA4660	Freshwater:s__	Freshwater_OTU_0124	Freshwater	Freshwater:p__Bacteroidota
