GenomeID	Others	RiPPs	NRPS	PKS	Terpene
TARA_SAMN05326650_METAG_MED00012	1	0	0	0	1
TARA_SAMEA4398176_METAG_FDEGFFEC	0	0	0	0	1
TARA_SAMEA4398238_METAG_CLIBKFHJ	1	1	0	0	0
3300029349_2	1	4	4	2	3
MARD_SAMN08150297_REFG_MMP08150297	4	1	0	0	1
3300018933_9	0	0	2	0	1
3300020192_16	2	2	1	1	1
3300027284_25	2	2	0	0	0
3300020156_8	5	1	0	0	0
TARA_SAMEA2623649_METAG_JJMDEADN	1	0	0	0	0
3300017652_8	0	2	0	0	1
3300007519_98	0	1	0	0	0
MARD_SAMN05231708_REFG_MMP05231708	2	0	0	1	1
3300025274_7	0	0	0	1	0
TARA_SAMEA4397330_METAG_MLPOFECG	0	0	0	1	0
3300009703_21	0	6	0	2	2
GORG_SAMEA6068969_SAGS_AG359I17	0	0	0	0	1
3300009083_47	1	1	0	3	2
TARA_SAMEA2622837_METAG_BEOLKKCE	0	1	0	0	1
TARA_SAMEA2620666_METAG_EEJFPAAF	1	0	0	0	1
TARA_SAMEA2621551_METAG_FEMOOLBM	1	0	0	0	2
3300024515_3	2	0	1	2	3
Genome_083	2	1	1	0	0
Genome_140	0	1	0	1	1
GORG_SAMEA6074039_SAGS_AG915M14	0	0	0	0	1
3300020408_11	1	0	0	0	1
Genome_013	4	0	0	0	2
GORG_SAMEA6070190_SAGS_AG894K15	0	0	0	0	1
MARD_SAMN05418091_REFG_MMP05418091	5	1	1	0	0
GORG_SAMEA6073874_SAGS_AG914P23	0	0	0	0	1
3300027847_31	0	0	0	0	1
TARA_SAMEA2622765_METAG_CNACHMFG	0	2	0	0	3
3300020713_1	0	3	1	1	1
GORG_SAMEA6080389_SAGS_AG439O15	0	0	0	0	1
GORG_SAMEA6074995_SAGS_AG920K17	0	0	0	0	1
TARA_SAMEA4398296_METAG_BLGABLEO	0	0	0	0	1
3300025673_20	1	2	0	0	1
3300025648_14	1	0	1	1	2
3300014044_1	6	1	1	0	0
3300025851_30	3	3	0	0	1
MARD_SAMN05375008_REFG_MMP05375008	2	2	10	10	2
3300027323_5	0	0	0	0	1
TARA_SAMEA2622738_METAG_BJEAIAHN	3	2	0	0	0
TARA_SAMEA2622362_METAG_IJDLJDHO	0	0	0	0	1
3300020192_24	4	0	0	1	1
TARA_SAMEA4397311_METAG_CNLAMCIL	1	0	0	1	1
3300025514_8	1	1	0	0	0
3300025767_20	0	1	1	0	0
TARA_SAMEA4397196_METAG_HJEJNNIH	0	0	0	0	1
3300027607_10	1	1	0	2	3
MARD_SAMN08886316_SAGS_MMP08886316	0	1	0	0	3
3300027756_5	0	0	0	1	0
3300011552_1	1	1	0	1	2
3300010396_50	1	1	0	3	1
TARA_SAMEA4397445_METAG_CJCKGMME	2	0	0	1	3
3300027276_34	1	0	0	0	0
TARA_SAMEA4397903_METAG_FIMBDEFK	0	0	0	0	2
GORG_SAMEA6078163_SAGS_AG343E17	0	0	0	0	1
TARA_SAMEA2622149_METAG_PPIPNOMF	0	0	0	0	2
3300025948_2	2	0	0	0	0
TARA_SAMEA4397859_METAG_GLPLBGPK	6	2	0	0	1
GORG_SAMEA6076119_SAGS_AG410K11	2	0	2	0	1
TARA_SAMEA4397948_METAG_DFEGPOHM	2	0	0	0	0
3300027706_43	0	1	2	2	0
3300019487_32	1	1	0	0	0
3300000150_3	1	0	0	0	0
3300014164_9	0	0	0	0	1
TARA_SAMEA4398067_METAG_BKCIHEEE	1	0	0	1	1
TARA_SAMEA2619879_METAG_JPGMKILO	0	1	0	0	1
MARD_SAMN08238101_REFG_MMP08238101	3	2	1	0	0
GORG_SAMEA6067689_SAGS_AH287A18	0	0	0	0	1
GORG_SAMEA6069798_SAGS_AG892M03	1	0	0	0	1
3300011147_2	0	0	0	0	1
3300011630_2	1	1	5	0	0
3300011467_2	1	0	3	0	0
TARA_SAMN05326650_METAG_MED00014	0	1	0	0	4
GORG_SAMEA6076551_SAGS_AG447I15	2	0	0	0	0
3300025561_3	0	1	0	0	1
TARA_SAMEA2619548_METAG_EBJNGIHK	0	1	0	0	1
TARA_SAMEA2620995_METAG_AFJGNOOA	1	0	0	0	1
MARD_SAMN08886347_SAGS_MMP08886347	0	3	0	0	3
TARA_SAMEA2619678_METAG_DBNEMIFH	0	0	0	0	2
3300020394_9	0	1	0	0	0
3300025620_11	0	2	0	0	1
3300020361_2	2	0	0	1	0
TARA_SAMEA2622499_METAG_MNGCFIPD	0	0	1	1	0
3300027728_27	0	2	0	0	1
3300020578_19	0	0	0	1	2
3300020462_21	2	0	0	0	0
BGEO_SAMN07136678_METAG_AJMEEOBJ	1	0	0	0	0
TARA_SAMEA4398111_METAG_MMEKPHGA	0	2	0	0	0
GORG_SAMEA6079335_SAGS_AG470D02	0	0	0	0	1
GORG_SAMEA6071057_SAGS_AG899D19	0	0	0	0	1
GORG_SAMEA6072193_SAGS_AG905O08	0	0	0	0	1
MARD_SAMD00036551_REFG_MMP00036551	3	1	0	0	0
GORG_SAMEA6072845_SAGS_AG910B05	0	0	0	0	1
3300020109_28	1	0	0	0	2
GORG_SAMEA6078064_SAGS_AG337P13	0	0	0	0	2
3300014502_30	2	0	0	0	0
TARA_SAMEA4398432_METAG_LCHEPJEI	3	0	0	0	0
3300013137_25	0	1	1	1	0
TARA_SAMEA4397157_METAG_BIHGPMNO	0	0	0	0	1
TARA_SAMEA2622837_METAG_JKPGOPEF	0	0	2	0	2
TARA_SAMEA4397215_METAG_ILCOPCBG	4	1	2	1	2
GORG_SAMEA6068685_SAGS_AG365C20	0	0	0	0	1
GORG_SAMEA6068010_SAGS_AH324F15	0	0	0	0	1
MARD_SAMN09684733_REFG_MMP09684733	6	1	1	1	2
3300027730_26	0	2	0	0	1
GORG_SAMEA6076494_SAGS_AG447E15	0	0	0	0	1
3300027315_9	0	0	0	0	2
MARD_SAMEA3492688_REFG_MMP3492688	3	1	3	1	1
MARD_SAMEA4707916_REFG_MMP4707916	0	4	0	0	2
MARD_SAMN05660686_REFG_MMP05660686	3	1	0	0	3
TARA_SAMN05326649_METAG_SOC00004	1	0	0	1	1
3300025099_4	0	0	0	1	2
3300011715_2	2	0	0	0	1
TARA_SAMEA2623314_METAG_CFDOJBOP	1	0	0	0	0
3300027137_4	1	0	1	1	3
3300013497_5	2	0	1	0	1
3300011874_3	2	0	2	0	0
GORG_SAMEA6068364_SAGS_AH321O20	0	0	0	0	1
3300025424_9	1	1	0	0	0
3300023046_1	1	6	1	0	1
TARA_SAMEA4398341_METAG_AIAJBAKA	0	0	0	0	2
TARA_SAMEA4398360_METAG_MCBCBFFA	1	0	0	0	0
3300017526_37	0	0	0	0	1
GORG_SAMEA6073151_SAGS_AG911I17	1	0	0	0	1
TARA_SAMEA2622545_METAG_KEGJKDAO	0	1	0	0	0
3300011206_2	2	0	0	1	1
3300017652_9	2	2	0	0	1
MARD_SAMN08886550_SAGS_MMP08886550	0	1	0	0	2
MARD_SAMN04487867_REFG_MMP04487867	2	0	2	1	0
3300027800_9	3	4	3	11	0
GORG_SAMEA6070066_SAGS_AG894A18	0	0	0	0	1
3300025632_15	0	0	0	0	2
3300013986_1	7	0	1	0	1
3300012682_34	0	0	2	0	1
3300013131_61	0	0	0	0	2
GORG_SAMEA6076270_SAGS_AG422G06	0	0	0	0	2
GORG_SAMEA6075722_SAGS_AG390I15	0	0	0	0	1
TARA_SAMN05326651_METAG_RED00109	2	0	0	1	1
3300021093_49	0	0	0	0	3
TARA_SAMEA4398094_METAG_JKDFMADP	0	0	0	1	2
GORG_SAMEA6069430_SAGS_AG891B03	0	0	0	0	1
TARA_SAMEA2622219_METAG_FLMMGJJK	0	0	0	1	2
TARA_SAMEA4398341_METAG_LEAAEHEH	0	0	1	0	1
3300027831_10	1	0	1	0	1
TARA_SAMEA2621075_METAG_BMBGPNCB	0	0	0	0	2
MARD_SAMN05327868_REFG_MMP05327868	1	1	0	0	1
BGEO_SAMN07136958_METAG_IPBGLHHA	0	0	0	0	2
3300027965_32	0	1	2	0	1
TARA_SAMEA2620259_METAG_GBFBAAAO	0	0	0	0	2
3300027730_43	0	0	0	0	1
3300011244_3	2	0	0	0	1
TARA_SAMEA2622800_METAG_EBDDKJPO	1	2	1	0	0
TARA_SAMN05326651_METAG_RED00004	1	0	0	0	2
3300005858_18	0	0	0	0	1
3300026264_23	0	0	1	1	0
3300013489_2	2	1	1	1	1
3300013131_59	1	0	0	0	1
GORG_SAMEA6069526_SAGS_AG891I13	0	0	0	0	1
3300011641_2	1	1	1	0	1
GORG_SAMEA6076504_SAGS_AG447F03	0	0	0	0	1
3300020706_1	3	0	1	0	0
TARA_SAMEA2621242_METAG_IGKBIANC	1	0	1	2	0
3300010312_21	1	0	0	0	0
GORG_SAMEA6070189_SAGS_AG894K14	0	0	0	0	1
3300029309_4	5	0	0	0	0
TARA_SAMEA4398315_METAG_ILCENHEJ	4	0	3	0	1
TARA_SAMEA2620991_METAG_HBGCGGHO	3	0	0	0	1
3300011841_3	0	1	0	0	0
GORG_SAMEA6068021_SAGS_AH324G13	0	0	0	0	1
TARA_SAMEA2621272_METAG_HGBKLAMB	1	0	0	0	0
3300012921_19	2	1	1	1	2
TARA_SAMEA2623116_METAG_LCHCHCLK	0	0	0	0	1
GORG_SAMEA6079002_SAGS_AG461J19	0	0	0	0	1
3300012543_1	0	2	1	0	0
TARA_SAMEA2623919_METAG_NMBILKKG	0	0	0	0	2
TARA_SAMEA4397536_METAG_LCONMONN	0	0	0	0	2
TARA_SAMEA4397536_METAG_FKGEPLBK	1	0	0	1	1
TARA_SAMEA2622173_METAG_CLIOHNPN	0	0	0	0	2
TARA_SAMEA2623868_METAG_HLGJKMJJ	2	0	0	0	0
3300025602_9	1	0	1	0	0
TARA_SAMEA2622695_METAG_CCAHAAJJ	0	0	0	0	1
TARA_SAMEA2623426_METAG_ECNOIJJH	0	0	0	0	1
Genome_032	1	1	0	0	1
3300027662_13	0	0	0	1	1
3300011800_1	2	2	6	1	0
GORG_SAMEA6070264_SAGS_AG894P13	0	1	0	0	2
3300025506_4	0	0	1	1	1
3300014045_1	1	0	0	0	0
Genome_095	3	2	0	1	0
3300013101_17	2	0	4	1	0
3300011799_3	2	2	0	0	1
3300025210_3	2	0	0	2	0
GORG_SAMEA6068504_SAGS_AH326G20	0	0	0	0	1
MARD_SAMEA3532031_REFG_MMP3532031	2	1	1	1	1
TARA_SAMEA2622796_METAG_LAMMFCMG	2	0	0	0	0
3300011859_1	1	2	1	0	1
3300027514_1	1	5	15	4	0
TARA_SAMEA4398247_METAG_FCEEBPAD	0	0	0	0	1
MARD_SAMN02745246_REFG_MMP02745246	0	0	0	1	2
3300025821_18	0	1	0	0	0
BGEO_SAMN07136557_METAG_GLFHNAHF	1	1	1	0	0
3300025376_2	4	2	0	0	0
TARA_SAMN05326646_METAG_PSW00071	0	0	0	1	0
3300027283_11	8	0	1	1	2
3300018892_4	0	1	3	0	1
3300011482_1	1	2	2	0	1
3300021093_35	0	0	0	1	1
3300025220_1	2	0	0	2	0
3300011756_3	7	2	1	0	1
3300025857_22	0	0	1	0	0
GORG_SAMEA6075724_SAGS_AG390I17	0	0	0	0	1
3300027793_69	0	0	0	0	1
TARA_SAMEA4396424_METAG_KIFEJAOL	0	0	0	0	2
3300019360_8	0	2	2	0	0
GORG_SAMEA6076035_SAGS_AG414O09	0	0	0	0	1
3300027711_32	1	0	0	0	1
MARD_SAMN08886640_SAGS_MMP08886640	0	1	0	0	3
TARA_SAMEA4397586_METAG_OEMMBNGM	2	1	0	1	0
3300025608_21	0	0	0	0	1
MARD_SAMEA3368577_SAGS_MMP3368577	0	1	0	0	3
TARA_SAMEA2622737_METAG_IBFMMLIA	1	0	0	0	0
TARA_SAMEA2621528_METAG_NJMNCDJF	1	0	0	1	1
3300027553_7	0	0	0	0	1
MALA_SAMN05422195_METAG_HPJFBGPD	0	0	0	0	1
3300011851_8	0	2	0	0	0
TARA_SAMEA2622737_METAG_HPGMPLOF	1	0	1	0	1
3300026279_4	4	0	0	1	0
GORG_SAMEA6073642_SAGS_AG913O21	0	0	0	0	1
3300005529_42	0	0	1	1	3
Genome_109	0	1	1	0	0
3300024305_1	4	1	1	0	1
TARA_SAMEA4397330_METAG_HCNLOCPB	2	1	1	0	1
3300009703_49	0	1	1	0	0
TARA_SAMEA2623295_METAG_OEELFJLO	2	1	0	0	0
3300013855_1	6	1	1	0	1
3300017788_39	0	1	1	1	0
3300025423_2	0	0	0	0	2
TARA_SAMEA2622901_METAG_HJHFBKGL	0	0	0	0	2
3300021512_7	2	4	0	0	0
GORG_SAMEA6069701_SAGS_AG892E08	0	0	0	0	1
TARA_SAMN05326650_METAG_MED00016	0	0	0	0	1
TARA_SAMEA2622716_METAG_FCPPLOOE	0	0	0	0	4
MARD_SAMN10397596_REFG_MMP10397596	4	2	0	0	0
3300020705_4	0	1	2	0	0
GORG_SAMEA6071151_SAGS_AG899K21	0	0	0	0	1
TARA_SAMEA2619950_METAG_DLJCKPJE	0	0	0	1	2
3300017920_2	1	1	0	0	0
3300027719_39	0	0	1	0	0
MARD_SAMN08886187_SAGS_MMP08886187	0	1	0	0	2
MALA_SAMN05422122_METAG_EAEHONNA	2	0	0	1	1
TARA_SAMEA2621509_METAG_FHBBAABN	0	0	0	0	1
3300011693_1	6	0	1	0	1
GORG_SAMEA6074373_SAGS_AG917F02	1	0	0	1	1
MARD_SAMN04957305_REFG_MMP04957305	2	1	2	1	1
3300017565_7	2	1	3	1	3
3300011535_1	2	3	9	1	0
TARA_SAMEA4396496_METAG_NIAMPHME	0	0	0	0	2
3300027640_18	1	0	0	0	0
3300011607_2	1	3	1	0	0
3300012862_9	0	0	0	0	1
3300027503_13	0	0	0	0	2
TARA_SAMEA2623135_METAG_CCIOMPGB	2	0	1	0	0
3300018026_13	1	0	0	1	0
3300027828_21	1	0	2	0	0
3300024897_1	5	2	7	3	0
GORG_SAMEA6071336_SAGS_AG900I13	0	0	0	0	1
GORG_SAMEA6076582_SAGS_AG447K09	0	0	0	0	1
MARD_SAMN10362856_REFG_MMP10362856	4	1	0	0	0
TARA_SAMEA2622695_METAG_CMNDNPIH	0	0	0	0	2
3300027662_9	1	1	1	0	0
TARA_SAMEA2619531_METAG_FDPELOGO	0	0	0	0	1
3300027806_24	0	1	0	1	2
3300026093_7	0	0	0	0	1
3300027796_14	0	1	3	1	1
3300025059_1	0	1	0	0	1
GORG_SAMEA6074466_SAGS_AG917N02	0	0	0	0	1
TARA_SAMEA2621075_METAG_KDKFOIAJ	1	1	2	2	0
TARA_SAMEA2621812_METAG_DMKNCGLF	0	0	0	0	1
TARA_SAMEA4397311_METAG_ENPFOOIL	0	0	2	0	1
GORG_SAMEA6079029_SAGS_AG461L09	0	0	0	0	1
3300011506_2	1	2	1	0	0
3300011665_5	1	0	1	0	0
3300012276_1	5	0	1	0	1
3300024909_2	4	3	2	1	2
TARA_SAMEA2622800_METAG_HIKMHCOB	0	0	0	0	1
3300027700_20	0	0	0	0	1
TARA_SAMEA2619376_METAG_PKNAGKOP	0	0	0	1	2
3300027852_27	1	0	0	0	0
3300026531_31	0	0	1	0	0
3300029821_21	0	0	0	1	0
TARA_SAMEA2622822_METAG_KOFAGHDC	0	0	0	0	2
GORG_SAMEA6080234_SAGS_AG439C18	0	0	0	0	1
3300025218_7	0	0	0	1	1
3300028400_13	0	0	5	2	1
TARA_SAMEA2623079_METAG_DJJFALJG	0	0	1	0	0
GORG_SAMEA6075009_SAGS_AG920L19	0	0	0	0	1
MARD_SAMN08886213_SAGS_MMP08886213	0	1	0	0	2
3300025526_14	0	2	0	1	1
3300024954_3	3	3	4	2	1
TARA_SAMEA4397756_METAG_BOMLECLF	1	0	0	1	1
3300027826_24	0	1	1	0	0
3300011724_1	0	1	0	0	0
3300020429_44	0	0	1	0	0
Genome_214	0	0	0	1	2
TARA_SAMEA4397174_METAG_GFCFHOKM	0	1	0	0	2
TARA_SAMN05326645_METAG_PSE00123	4	0	0	0	0
3300020408_17	0	0	0	0	1
3300009566_12	4	0	0	0	0
TARA_SAMEA4397705_METAG_JFCINLJN	0	0	0	0	2
TARA_SAMEA4397611_METAG_KHHCEHLO	1	0	0	1	1
3300021425_43	0	0	0	0	1
TARA_SAMEA4397118_METAG_GFNCINMP	2	2	0	0	1
3300020201_36	1	0	0	1	1
3300011569_5	0	1	0	1	1
TARA_SAMN05326650_METAG_MED00042	0	0	0	0	1
MARD_SAMN05418058_REFG_MMP05418058	4	2	0	0	0
3300020377_5	1	1	0	0	0
GORG_SAMEA6079840_SAGS_AG430F10	0	0	0	0	1
3300024344_27	0	0	0	0	1
GORG_SAMEA6079391_SAGS_AG470G21	0	0	0	0	1
3300023174_46	0	0	0	1	1
3300014601_1	2	1	0	0	1
TARA_SAMEA2619531_METAG_FMAFHOJF	0	0	0	0	1
Genome_196	0	0	0	0	1
TARA_SAMEA4397157_METAG_LBBINFMH	0	0	0	0	1
3300014600_2	0	1	0	0	0
TARA_SAMEA4398111_METAG_POCKDNGE	3	1	0	0	1
3300025476_4	0	0	1	1	0
3300025632_6	1	0	0	1	1
MARD_SAMN09240566_REFG_MMP09240566	2	1	0	0	0
3300015069_5	0	1	0	2	1
3300021341_7	3	3	2	1	2
TARA_SAMEA4397196_METAG_EFAOIEIE	0	0	1	1	0
GORG_SAMEA6070056_SAGS_AG894A03	0	0	0	0	1
TARA_SAMEA4396941_METAG_LBLFLNAI	2	1	1	0	1
3300017650_11	1	1	3	4	0
GORG_SAMEA6068285_SAGS_AH321J17	0	2	0	0	2
TARA_SAMEA2621277_METAG_LJGPFCCG	0	0	0	0	1
TARA_SAMEA4397355_METAG_BEBACFKO	0	0	1	0	1
3300027773_20	0	1	2	0	2
3300014064_2	3	2	1	1	0
TARA_SAMEA2620097_METAG_NOLANOEG	0	0	1	0	0
Genome_135	2	0	0	1	1
GORG_SAMEA6068292_SAGS_AH321K03	0	2	0	0	2
TARA_SAMEA2623327_METAG_FJDDGPMM	1	2	0	0	2
TARA_SAMEA2619802_METAG_BHKIALJD	0	0	0	1	1
TARA_SAMEA4396515_METAG_LLNDKEAP	0	2	0	1	0
MARD_SAMD00036659_REFG_MMP00036659	1	1	2	0	1
3300000227_20	0	0	0	0	1
3300025705_15	1	0	0	0	3
3300014579_1	0	1	1	0	1
TARA_SAMEA2621191_METAG_NKJIHIFM	1	0	0	1	1
TARA_SAMEA4397330_METAG_PIPOOKAG	3	0	0	0	0
GORG_SAMEA6074980_SAGS_AG920J16	0	1	0	0	3
3300027896_56	0	0	0	0	2
BATS_SAMN07137066_METAG_GDNJGOAA	0	0	0	0	1
GORG_SAMEA6074662_SAGS_AG918N23	0	0	0	0	1
TARA_SAMEA2623314_METAG_ABJLBLJK	0	0	0	0	1
GORG_SAMEA6079859_SAGS_AG430G14	0	0	0	0	1
3300025497_1	2	1	1	1	2
3300027833_22	0	0	0	0	1
3300027492_2	0	0	0	2	2
3300014636_3	2	2	1	0	0
TARA_SAMEA4397516_METAG_NBMHCLPA	0	0	0	0	2
3300012274_3	0	1	0	0	0
TARA_SAMEA2619840_METAG_NIEKPPID	0	0	0	0	1
TARA_SAMEA4397611_METAG_GLDGAPAK	1	0	0	0	0
TARA_SAMEA2622796_METAG_CDCCBIGC	1	0	0	0	2
TARA_SAMEA2622817_METAG_OOEPDGHF	0	0	0	0	1
GORG_SAMEA6071493_SAGS_AG901D23	0	0	0	0	1
3300013137_37	0	0	2	0	1
3300009083_225	0	0	0	0	1
TARA_SAMEA2619952_METAG_DGJFHAFM	0	0	0	0	1
GORG_SAMEA6070524_SAGS_AG896E15	0	0	0	0	1
TARA_SAMEA2622817_METAG_PMMGCODK	0	0	0	0	1
3300014095_7	0	1	0	0	0
GORG_SAMEA6074791_SAGS_AG919J11	0	1	0	0	3
3300027414_2	1	0	1	1	3
TARA_SAMEA2621551_METAG_FLFCIOHB	1	0	0	0	0
Genome_209	0	0	0	1	2
GORG_SAMEA6073572_SAGS_AG913J11	0	1	0	0	2
MARD_SAMN05418019_REFG_MMP05418019	4	1	1	0	0
GORG_SAMEA6080274_SAGS_AG439G13	0	0	0	0	1
TARA_SAMEA4397390_METAG_CLKEDIOO	1	0	0	1	1
GORG_SAMEA6076038_SAGS_AG414O15	0	0	0	0	1
3300011695_3	1	0	0	1	2
TARA_SAMEA2621021_METAG_GPDEGHBP	0	0	0	0	2
3300014167_9	1	1	0	0	0
TARA_SAMEA4397445_METAG_HLJHHDAL	1	1	1	1	2
TARA_SAMEA2622690_METAG_LHOCKJEM	2	0	0	0	0
GORG_SAMEA6074359_SAGS_AG917D21	1	0	0	0	0
TARA_SAMEA2623649_METAG_OOOLDOJK	0	0	0	1	0
GORG_SAMEA6072474_SAGS_AG908C17	0	0	0	0	1
MARD_SAMN07961448_REFG_MMP07961448	5	0	1	0	1
3300029892_4	2	0	0	0	1
TARA_SAMEA4397920_METAG_ABHPMBCP	2	1	2	0	0
3300011842_3	0	3	0	0	0
3300027885_24	0	0	3	1	0
3300026031_1	6	1	0	2	0
3300021508_10	2	0	1	1	0
3300027832_13	1	0	0	0	1
3300014060_32	0	0	0	0	2
3300010368_17	0	1	0	0	0
TARA_SAMEA2619815_METAG_AOBADPKK	3	1	0	0	1
3300025731_22	0	1	0	1	1
TARA_SAMEA2621812_METAG_MKDLJMLM	0	0	1	0	0
TARA_SAMEA2622716_METAG_FJPBONOE	0	0	0	0	1
3300011607_1	1	0	0	1	1
TARA_SAMEA2621528_METAG_HFEPAIBP	2	2	0	0	0
3300016461_3	4	1	6	2	1
3300011836_5	2	0	0	0	1
3300027668_9	1	2	0	1	3
TARA_SAMEA4397239_METAG_HAFCFHCB	0	0	0	0	2
TARA_SAMEA4397295_METAG_KBDLACKE	3	1	0	0	1
TARA_SAMEA2619531_METAG_CDJDEOGJ	0	0	0	0	1
TARA_SAMEA2591057_METAG_JBPIFIKP	0	0	0	1	2
3300020193_11	0	1	0	0	3
TARA_SAMEA2623463_METAG_KIFAKHCC	0	0	0	0	1
TARA_SAMEA4397390_METAG_AGNCMICA	0	0	0	0	2
3300010397_10	5	5	4	0	2
TARA_SAMEA2621254_METAG_JDCAMDEP	0	0	0	0	2
3300021424_41	0	0	0	0	1
TARA_SAMEA2620230_METAG_BADLACGD	1	0	1	0	1
GORG_SAMEA6080090_SAGS_AG435G19	0	0	0	0	2
3300020364_5	0	0	1	0	1
3300020192_29	0	0	0	0	1
3300010055_9	0	0	0	0	1
3300020477_43	1	0	0	0	0
MARD_SAMN05418042_REFG_MMP05418042	4	2	1	0	0
TARA_SAMEA4397355_METAG_GAMKNJMC	0	0	0	0	2
GORG_SAMEA6069031_SAGS_AG359M21	0	0	0	0	1
MARD_SAMN05418210_REFG_MMP05418210	5	2	0	0	0
3300011830_1	5	0	0	0	1
TARA_SAMEA2622817_METAG_DBABDOOC	0	0	0	0	2
MARD_SAMN09710960_REFG_MMP09710960	1	3	1	0	0
3300019766_8	2	0	0	0	0
3300020426_8	2	3	0	0	1
3300000227_18	0	0	0	0	1
3300024292_6	4	1	1	1	0
3300011904_12	0	1	0	0	0
TARA_SAMEA4397034_METAG_ADIONDJB	0	1	0	0	1
TARA_SAMEA2622097_METAG_LGOAIEML	1	0	0	0	1
3300027760_44	0	0	0	0	1
TARA_SAMEA2622074_METAG_JDGAKLBG	0	0	0	0	1
TARA_SAMEA2622452_METAG_KMELJFJB	0	0	0	0	1
TARA_SAMEA2622696_METAG_MEFLBDHG	0	0	0	0	1
TARA_SAMEA2619857_METAG_MAFGFNJF	1	0	0	0	0
GORG_SAMEA6070551_SAGS_AG896G08	0	0	0	0	1
GORG_SAMEA6069538_SAGS_AG891J07	0	0	0	0	1
3300011584_4	0	0	0	1	1
3300005662_52	0	0	0	0	1
GORG_SAMEA6076117_SAGS_AG410K05	0	0	0	0	1
3300000232_1	0	6	7	5	2
TARA_SAMEA4397705_METAG_LPFJIBDN	0	0	0	0	1
3300013980_1	2	3	1	0	0
TARA_SAMEA2621232_METAG_FIFLKHND	0	1	0	0	1
3300024509_7	1	0	0	0	1
3300011134_2	1	2	0	1	1
TARA_SAMEA4397390_METAG_FMBBNGAM	0	1	0	0	1
3300020197_40	0	1	2	0	2
TARA_SAMEA2622766_METAG_BBJMIBCF	0	0	0	0	1
TARA_SAMEA2619791_METAG_PFJODIKN	0	0	1	0	0
3300027800_39	0	0	0	0	2
3300010153_10	0	0	0	1	3
MARD_SAMN08828797_REFG_MMP08828797	2	1	0	1	0
TARA_SAMEA4397363_METAG_CECNBIBD	1	1	1	1	0
3300025623_17	0	1	0	0	0
3300011196_1	0	0	1	1	0
BGEO_SAMN07136681_METAG_IEGHCJCC	1	0	0	0	1
GORG_SAMEA6070624_SAGS_AG896M10	0	0	0	0	1
3300012821_6	3	3	1	1	1
3300025218_6	1	4	0	0	0
3300027968_27	0	0	1	0	2
3300025484_11	0	0	1	0	0
3300003541_18	4	0	0	0	1
GORG_SAMEA6079662_SAGS_AG426K19	0	0	0	0	1
TARA_SAMEA4398432_METAG_EGCBDMCB	2	2	2	3	2
3300025615_12	0	0	2	1	0
GORG_SAMEA6075017_SAGS_AG920M14	0	0	0	0	1
HOTS_SAMN07137035_METAG_IDFEMBEB	1	0	0	0	0
3300017653_13	1	2	0	0	1
TARA_SAMEA2619399_METAG_DBNMHHPA	0	0	0	0	1
3300025880_45	0	0	0	0	2
3300013352_3	1	3	1	0	0
TARA_SAMEA2623868_METAG_JEEIHONJ	2	0	0	0	0
3300011679_1	2	0	0	1	1
TARA_SAMEA2620882_METAG_EKMOFPLF	0	0	0	0	3
3300013723_3	4	0	0	0	0
MARD_SAMN09381308_REFG_MMP09381308	2	2	1	0	0
GORG_SAMEA6069868_SAGS_AG893B10	0	0	0	0	1
TARA_SAMEA2622766_METAG_CEBMDDGC	0	0	0	0	2
3300017532_18	0	0	1	1	2
3300013130_62	0	1	0	0	0
TARA_SAMEA2623734_METAG_FGBPLIAE	0	1	0	0	1
TARA_SAMEA2622452_METAG_POBKLOBA	0	0	0	0	1
TARA_SAMEA4397489_METAG_EOIDKPKM	0	1	0	0	1
3300025469_7	0	0	1	0	1
TARA_SAMEA4397930_METAG_DOBBBCOB	1	0	0	1	1
TARA_SAMEA2619992_METAG_KHMNBCLB	2	0	0	0	0
GORG_SAMEA6070127_SAGS_AG894F03	0	0	0	0	1
3300025707_17	0	1	0	0	0
GORG_SAMEA6073765_SAGS_AG914I16	0	0	0	0	1
TARA_SAMEA2621155_METAG_EPCCFFKN	0	0	1	0	0
GORG_SAMEA6068795_SAGS_AG365L08	1	0	0	0	0
3300025249_1	1	2	7	3	0
MARD_SAMN09580333_REFG_MMP09580333	3	1	0	1	1
3300025495_8	1	0	0	0	1
TARA_SAMEA2623116_METAG_FBOKCCKN	0	2	0	0	2
TARA_SAMEA2621812_METAG_LMIMOLBP	0	0	0	0	1
3300027244_1	4	1	0	0	0
TARA_SAMEA2623673_METAG_NJKJGIDK	0	0	0	0	1
3300011602_2	0	0	2	2	2
TARA_SAMEA4396941_METAG_OOGPDHDP	2	1	0	1	0
3300020193_40	0	0	0	0	1
TARA_SAMEA4397295_METAG_BEKHEJEB	1	1	0	0	3
TARA_SAMEA2620404_METAG_FOGKFBDF	1	0	0	0	1
TARA_SAMEA4397426_METAG_DDEDKPON	0	0	0	0	1
TARA_SAMEA2623673_METAG_DCDDKIBD	1	1	0	0	1
BATS_SAMN07137119_METAG_GBKLLHJK	0	0	0	0	1
3300015159_2	0	3	0	0	1
3300027773_47	0	0	0	0	2
TARA_SAMEA2623390_METAG_PJGJFDLE	1	1	0	0	0
3300025897_56	0	0	0	0	2
TARA_SAMEA4397516_METAG_MGMAALPC	0	0	0	0	1
3300027868_13	0	0	0	0	1
